AIRLINE,ORIGIN_AIRPORT,DEPARTURE_DELAY
WN,PBI,11.0
WN,PHX,1.0
WN,SLC,-5.0
WN,PHX,0.0
WN,PHX,0.0
WN,ABQ,2.0
WN,BDL,-3.0
B6,SLC,-9.0
WN,DCA,-5.0
WN,RNO,1.0
WN,BUR,-3.0
WN,PHX,9.0
WN,PHX,6.0
WN,DCA,-8.0
WN,SLC,-10.0
WN,ABQ,-3.0
WN,MSY,0.0
WN,PHX,0.0
WN,BDL,-4.0
WN,DCA,
B6,BDL,-1.0
WN,PHX,6.0
WN,BUR,-5.0
B6,PBI,99.0
WN,PHX,-1.0
WN,PHX,-4.0
WN,SJC,-3.0
WN,DCA,-4.0
WN,MSY,7.0
WN,MSY,-1.0
WN,PHX,5.0
WN,PHX,15.0
WN,BUR,9.0
WN,SJC,-2.0
WN,BUR,-3.0
WN,DCA,-7.0
B6,DCA,3.0
WN,MSY,-1.0
WN,SJC,
WN,SJC,-4.0
WN,MSY,-4.0
WN,PHX,24.0
WN,SJC,-3.0
B6,DCA,39.0
WN,PHX,6.0
WN,PHX,-1.0
WN,ABQ,-4.0
WN,ABQ,-4.0
WN,PHX,0.0
WN,PHX,0.0
WN,PHX,3.0
WN,SLC,-4.0
WN,DCA,-6.0
WN,PBI,10.0
WN,PHX,0.0
WN,PHX,10.0
WN,MSY,-1.0
WN,PHX,2.0
WN,SJC,-6.0
WN,DCA,-5.0
B6,DCA,-10.0
WN,PHX,21.0
WN,PHX,1.0
WN,RNO,-1.0
WN,SJC,-2.0
B6,DCA,20.0
WN,MSY,1.0
WN,BUR,-4.0
WN,MSY,0.0
WN,MSY,-1.0
WN,MSY,7.0
WN,MSY,0.0
WN,BUR,-4.0
WN,PHX,-1.0
WN,ABQ,-6.0
WN,DCA,-8.0
B6,PBI,7.0
B6,PBI,69.0
WN,PHX,
WN,RNO,3.0
WN,SLC,12.0
WN,BDL,-6.0
WN,SJC,30.0
WN,SJC,10.0
WN,SLC,44.0
WN,PHX,15.0
WN,PHX,8.0
WN,BUR,2.0
WN,DCA,-3.0
WN,DCA,-3.0
WN,SJC,11.0
WN,BUR,-6.0
WN,SLC,31.0
WN,ABQ,-5.0
WN,BDL,-5.0
WN,PHX,1.0
WN,RNO,-1.0
WN,SJC,-3.0
WN,PHX,6.0
WN,PHX,12.0
WN,PHX,12.0
WN,SJC,5.0
WN,SJC,-1.0
B6,DCA,-3.0
WN,MSY,4.0
WN,PHX,5.0
WN,PHX,1.0
B6,DCA,28.0
WN,PBI,-6.0
WN,PHX,6.0
WN,SJC,3.0
WN,MSY,-5.0
WN,PHX,71.0
WN,PHX,40.0
WN,BUR,3.0
B6,DCA,-5.0
WN,PHX,7.0
WN,BUR,
WN,MSY,-6.0
B6,PBI,
WN,PHX,11.0
WN,PHX,16.0
WN,SJC,-4.0
WN,SJC,-2.0
WN,BUR,-2.0
WN,PHX,18.0
WN,SLC,-1.0
WN,PHX,14.0
WN,MSY,50.0
WN,MSY,0.0
WN,PHX,24.0
WN,DCA,-1.0
WN,RNO,27.0
WN,DCA,-4.0
WN,DCA,-5.0
WN,SJC,13.0
WN,BDL,-3.0
B6,DCA,-2.0
WN,PHX,7.0
WN,PHX,3.0
WN,ABQ,9.0
WN,ABQ,41.0
WN,BUR,-1.0
WN,PHX,7.0
WN,PHX,6.0
WN,SJC,17.0
WN,DCA,-2.0
B6,DCA,-4.0
WN,SJC,237.0
WN,SLC,0.0
WN,SLC,4.0
WN,BUR,-1.0
WN,PHX,10.0
WN,PHX,9.0
WN,RNO,
WN,ABQ,16.0
WN,DCA,-1.0
WN,PHX,7.0
B6,BDL,-9.0
WN,MSY,17.0
WN,SJC,-1.0
WN,ABQ,12.0
WN,DCA,-5.0
WN,MSY,-2.0
WN,ABQ,44.0
WN,DCA,0.0
WN,BUR,
WN,BDL,-9.0
B6,PBI,1.0
B6,DCA,6.0
WN,ABQ,0.0
WN,MSY,23.0
WN,PHX,-5.0
WN,PHX,2.0
WN,SJC,3.0
WN,PHX,7.0
WN,PHX,42.0
WN,SJC,-2.0
B6,MSY,18.0
WN,PHX,103.0
WN,PHX,9.0
WN,PHX,4.0
WN,ABQ,4.0
WN,DCA,-9.0
WN,MSY,-10.0
WN,BUR,-1.0
WN,SJC,-4.0
WN,BDL,10.0
WN,DCA,-6.0
B6,BDL,-1.0
WN,PHX,45.0
WN,BDL,2.0
B6,PBI,2.0
WN,MSY,-6.0
WN,PHX,18.0
WN,PHX,53.0
WN,PHX,16.0
WN,PHX,0.0
WN,ABQ,-3.0
WN,BUR,-4.0
WN,BUR,-4.0
WN,DCA,-4.0
B6,DCA,-8.0
WN,PHX,-1.0
B6,PBI,42.0
WN,MSY,-2.0
WN,RNO,0.0
WN,SJC,-6.0
WN,SLC,-5.0
WN,DCA,-2.0
WN,MSY,3.0
WN,PHX,7.0
WN,PHX,-6.0
WN,SJC,14.0
WN,SJC,-5.0
WN,BDL,-7.0
WN,SJC,6.0
B6,DCA,-7.0
WN,PHX,-5.0
WN,PHX,14.0
WN,PHX,-3.0
WN,SLC,-7.0
WN,SLC,4.0
B6,MSY,22.0
WN,PHX,-3.0
WN,PBI,-2.0
WN,PHX,55.0
WN,SJC,-2.0
B6,SLC,-5.0
WN,MSY,26.0
WN,RNO,19.0
WN,SJC,-2.0
B6,BDL,22.0
WN,PHX,1.0
WN,PHX,6.0
WN,ABQ,32.0
WN,BUR,1.0
WN,ABQ,7.0
WN,BUR,-5.0
WN,DCA,11.0
WN,MSY,3.0
WN,PHX,9.0
WN,RNO,-2.0
WN,DCA,-1.0
B6,DCA,-5.0
B6,PBI,-4.0
WN,MSY,107.0
WN,MSY,-4.0
WN,MSY,20.0
B6,DCA,-1.0
WN,PHX,27.0
WN,PHX,-2.0
WN,PHX,9.0
WN,PHX,0.0
WN,PHX,12.0
WN,ABQ,-1.0
WN,PHX,-4.0
WN,SLC,-2.0
WN,BUR,14.0
WN,PHX,19.0
WN,PHX,-6.0
WN,PHX,-3.0
WN,ABQ,-2.0
WN,BDL,-7.0
WN,DCA,-2.0
B6,DCA,-6.0
WN,MSY,75.0
WN,PHX,
WN,PHX,-4.0
WN,PHX,29.0
WN,DCA,43.0
WN,ABQ,15.0
B6,PBI,-5.0
WN,MSY,76.0
WN,MSY,-3.0
WN,PHX,17.0
WN,PHX,9.0
WN,RNO,-3.0
WN,SJC,
WN,BUR,6.0
WN,PBI,1.0
WN,SJC,-6.0
WN,BUR,-2.0
B6,BDL,-1.0
WN,PHX,-1.0
WN,PHX,2.0
WN,PHX,1.0
WN,SJC,7.0
WN,DCA,-3.0
WN,DCA,-6.0
B6,PBI,8.0
B6,DCA,53.0
WN,SJC,0.0
WN,MSY,13.0
WN,SJC,-5.0
WN,ABQ,-3.0
WN,BUR,-3.0
WN,SLC,28.0
WN,PHX,-7.0
WN,SJC,-2.0
WN,DCA,6.0
B6,PBI,-7.0
B6,DCA,-2.0
WN,SJC,60.0
WN,BUR,1.0
WN,DCA,-5.0
WN,PHX,-1.0
WN,SJC,126.0
WN,DCA,-8.0
WN,MSY,-7.0
WN,PHX,-4.0
WN,PHX,122.0
WN,PHX,-2.0
WN,BUR,6.0
WN,PHX,2.0
WN,PHX,-1.0
WN,PHX,12.0
WN,PHX,-6.0
WN,PHX,9.0
WN,PHX,-1.0
WN,SJC,38.0
WN,SJC,-1.0
WN,PHX,136.0
WN,PHX,-3.0
WN,PHX,55.0
WN,PHX,-1.0
WN,RNO,-6.0
B6,SJC,5.0
WN,PHX,2.0
WN,SJC,-8.0
WN,BUR,1.0
WN,SJC,-4.0
WN,MSY,
WN,BUR,23.0
WN,SLC,-8.0
WN,MSY,-7.0
WN,BUR,-4.0
B6,BUR,22.0
B6,PHX,30.0
WN,PHX,12.0
WN,PHX,13.0
WN,SJC,-3.0
WN,SLC,22.0
WN,MSY,-10.0
WN,PHX,1.0
WN,RNO,-6.0
WN,SJC,1.0
WN,SJC,-7.0
WN,SJC,-1.0
WN,SJC,3.0
B6,SLC,-1.0
B6,SJC,14.0
B6,PHX,0.0
B6,ABQ,-5.0
B6,SLC,13.0
WN,PHX,-1.0
WN,PHX,-2.0
WN,BDL,-3.0
WN,MSY,-5.0
WN,MSY,-5.0
WN,PHX,-2.0
WN,PHX,5.0
WN,PHX,-3.0
WN,RNO,-1.0
WN,MSY,-4.0
WN,SLC,-3.0
WN,ABQ,2.0
WN,MSY,-7.0
WN,PHX,-4.0
WN,RNO,-2.0
WN,SLC,-2.0
B6,PBI,-7.0
B6,PBI,-12.0
B6,MSY,-11.0
B6,DCA,-10.0
WN,DCA,-3.0
WN,DCA,-3.0
WN,PHX,-7.0
WN,PHX,-2.0
WN,PHX,0.0
WN,PHX,-1.0
WN,ABQ,-2.0
WN,MSY,-9.0
WN,DCA,-5.0
WN,DCA,-3.0
WN,ABQ,2.0
WN,SLC,-5.0
WN,BDL,-3.0
WN,PHX,-2.0
WN,RNO,-2.0
B6,DCA,-9.0
WN,ABQ,-4.0
WN,SLC,-2.0
WN,ABQ,0.0
WN,ABQ,0.0
WN,SJC,-3.0
WN,SJC,-1.0
WN,SJC,-2.0
B6,BDL,-8.0
WN,PHX,-4.0
WN,PHX,-4.0
WN,RNO,-1.0
WN,SJC,-2.0
WN,SJC,-4.0
WN,BDL,-2.0
WN,MSY,-5.0
WN,DCA,-5.0
WN,PHX,-3.0
WN,PHX,-1.0
WN,BDL,-5.0
WN,MSY,-6.0
WN,PBI,-8.0
WN,ABQ,-4.0
WN,SJC,-5.0
WN,DCA,-5.0
WN,PHX,13.0
B6,DCA,-6.0
B6,DCA,-10.0
WN,PHX,0.0
WN,PHX,-2.0
WN,PHX,-1.0
WN,ABQ,0.0
WN,BUR,-7.0
WN,MSY,2.0
WN,MSY,3.0
B6,PBI,-8.0
WN,BUR,-3.0
WN,MSY,-9.0
WN,SJC,1.0
WN,PHX,-7.0
WN,BUR,-6.0
WN,BUR,-5.0
WN,MSY,-5.0
WN,PHX,4.0
WN,BDL,-2.0
WN,SJC,6.0
WN,SJC,0.0
WN,RNO,-5.0
WN,PHX,-3.0
WN,PHX,10.0
WN,SLC,-1.0
B6,BDL,-14.0
WN,ABQ,-4.0
WN,DCA,-6.0
WN,PHX,2.0
WN,BDL,-2.0
WN,BUR,-10.0
WN,SLC,-6.0
WN,PHX,-4.0
WN,SJC,-3.0
WN,DCA,-1.0
WN,MSY,-3.0
B6,DCA,-4.0
B6,PBI,-5.0
WN,DCA,-2.0
WN,BDL,-4.0
WN,BUR,-3.0
WN,BUR,-4.0
WN,SJC,-2.0
WN,PHX,-2.0
WN,PHX,0.0
WN,PHX,-4.0
WN,PHX,-3.0
WN,PHX,8.0
WN,PHX,-2.0
WN,PHX,50.0
WN,PHX,275.0
WN,PHX,-1.0
WN,PHX,-4.0
WN,PHX,-2.0
WN,BUR,-1.0
B6,DCA,0.0
WN,PHX,0.0
WN,PHX,9.0
WN,BUR,-3.0
WN,PHX,-1.0
WN,RNO,-4.0
WN,BDL,8.0
WN,SJC,-6.0
WN,SLC,-5.0
WN,PHX,-3.0
WN,ABQ,0.0
WN,MSY,-4.0
WN,SJC,-3.0
WN,PHX,6.0
WN,BUR,-4.0
B6,BDL,-9.0
WN,SJC,-3.0
B6,DCA,-4.0
WN,PHX,11.0
WN,PHX,2.0
WN,DCA,-3.0
WN,SLC,1.0
WN,BDL,-5.0
WN,BUR,-2.0
WN,PBI,-7.0
WN,PHX,-1.0
WN,MSY,-3.0
WN,ABQ,-3.0
WN,DCA,-3.0
WN,ABQ,1.0
WN,PHX,20.0
WN,MSY,0.0
WN,SLC,-5.0
WN,PHX,-2.0
WN,MSY,-3.0
WN,PHX,0.0
WN,SJC,19.0
WN,SJC,0.0
B6,DCA,-5.0
WN,PHX,-4.0
WN,BUR,2.0
WN,MSY,-8.0
WN,PHX,-1.0
WN,SJC,-1.0
WN,ABQ,-5.0
WN,MSY,6.0
WN,SJC,-2.0
WN,PHX,-3.0
WN,BDL,0.0
B6,PBI,-5.0
WN,DCA,1.0
WN,PHX,-1.0
WN,PHX,4.0
WN,PHX,-2.0
WN,ABQ,1.0
WN,BUR,0.0
B6,DCA,-4.0
WN,SLC,-1.0
WN,RNO,9.0
WN,MSY,11.0
B6,DCA,0.0
B6,MSY,0.0
WN,PHX,-2.0
WN,SJC,-1.0
WN,PHX,2.0
WN,BUR,0.0
WN,RNO,0.0
WN,ABQ,-2.0
WN,SJC,-2.0
WN,MSY,21.0
WN,PHX,-3.0
WN,PHX,-1.0
WN,PHX,12.0
WN,PHX,-5.0
WN,PHX,0.0
WN,PHX,8.0
WN,ABQ,-1.0
B6,BDL,3.0
WN,PHX,17.0
WN,PHX,11.0
WN,PHX,-2.0
WN,PHX,0.0
WN,MSY,-5.0
WN,SJC,-3.0
WN,SJC,-3.0
WN,RNO,5.0
WN,BUR,-2.0
WN,SLC,-2.0
B6,DCA,-7.0
WN,DCA,-7.0
WN,BUR,-1.0
WN,SLC,-6.0
B6,PBI,4.0
WN,DCA,-8.0
WN,PHX,-7.0
WN,SJC,18.0
B6,PBI,-10.0
WN,PHX,7.0
WN,SJC,-4.0
WN,ABQ,5.0
WN,SJC,0.0
B6,DCA,7.0
WN,PHX,0.0
WN,PBI,0.0
WN,SLC,13.0
WN,PHX,2.0
WN,PHX,11.0
WN,ABQ,-1.0
WN,BDL,0.0
B6,SLC,-8.0
WN,DCA,-2.0
WN,RNO,-4.0
WN,BUR,2.0
WN,DCA,-4.0
WN,PHX,5.0
WN,PHX,-2.0
WN,ABQ,-5.0
WN,SLC,-5.0
WN,DCA,-8.0
WN,PHX,6.0
WN,BDL,2.0
WN,MSY,-4.0
B6,BDL,-4.0
WN,PHX,-1.0
WN,BUR,7.0
B6,PBI,7.0
WN,DCA,4.0
WN,PHX,-7.0
WN,PHX,0.0
WN,SJC,-1.0
WN,PHX,15.0
WN,PHX,0.0
WN,BUR,-3.0
WN,MSY,-2.0
WN,MSY,0.0
WN,DCA,7.0
WN,BUR,-5.0
WN,SJC,2.0
B6,DCA,0.0
WN,MSY,-5.0
WN,SJC,-2.0
WN,SJC,-4.0
WN,PHX,6.0
WN,MSY,-5.0
WN,SJC,3.0
B6,DCA,-6.0
WN,PHX,7.0
WN,PHX,9.0
WN,ABQ,-7.0
WN,ABQ,-2.0
WN,PHX,0.0
WN,DCA,-6.0
WN,PHX,-1.0
WN,PHX,11.0
WN,SLC,-1.0
WN,PBI,4.0
WN,PHX,-3.0
WN,PHX,45.0
WN,DCA,0.0
WN,PHX,-2.0
WN,MSY,-8.0
WN,SJC,-2.0
B6,DCA,-6.0
WN,PHX,4.0
WN,PHX,-4.0
WN,RNO,0.0
WN,SJC,-4.0
B6,DCA,-9.0
WN,BUR,
WN,MSY,2.0
WN,MSY,3.0
WN,BUR,-1.0
WN,MSY,2.0
WN,MSY,5.0
WN,MSY,0.0
WN,DCA,-2.0
WN,PHX,35.0
WN,ABQ,-6.0
B6,PBI,-1.0
B6,PBI,25.0
WN,PHX,0.0
WN,RNO,-3.0
WN,BDL,97.0
WN,SLC,14.0
WN,SJC,0.0
WN,SJC,-4.0
WN,SLC,10.0
WN,DCA,-2.0
WN,DCA,-3.0
WN,PHX,7.0
WN,PHX,18.0
WN,BUR,-2.0
WN,BUR,14.0
WN,SJC,5.0
WN,ABQ,0.0
WN,BDL,-2.0
WN,SLC,-5.0
WN,PHX,-3.0
WN,RNO,-3.0
WN,SJC,-1.0
WN,PHX,6.0
WN,PHX,3.0
WN,PHX,-2.0
WN,SJC,9.0
WN,SJC,-3.0
B6,DCA,-4.0
WN,PHX,1.0
WN,PHX,36.0
WN,MSY,5.0
B6,DCA,-2.0
WN,PHX,23.0
WN,PBI,6.0
WN,SJC,1.0
WN,MSY,-4.0
WN,PHX,18.0
WN,PHX,0.0
WN,BUR,-4.0
B6,DCA,-5.0
WN,PHX,-2.0
WN,BUR,-3.0
WN,MSY,-1.0
B6,PBI,-7.0
WN,PHX,35.0
WN,PHX,14.0
WN,BUR,-1.0
WN,SJC,
WN,SJC,-2.0
WN,PHX,14.0
WN,SLC,1.0
WN,PHX,18.0
WN,DCA,-1.0
WN,PHX,-5.0
WN,MSY,32.0
WN,MSY,49.0
WN,DCA,-6.0
WN,DCA,-4.0
WN,RNO,20.0
WN,BDL,2.0
WN,SJC,-2.0
B6,DCA,-15.0
WN,PHX,5.0
WN,PHX,2.0
WN,ABQ,29.0
WN,ABQ,4.0
WN,BUR,0.0
WN,DCA,14.0
WN,PHX,45.0
WN,PHX,6.0
WN,SJC,6.0
B6,DCA,-5.0
WN,BUR,-2.0
WN,SJC,2.0
WN,SLC,17.0
WN,SLC,8.0
WN,DCA,-3.0
WN,PHX,5.0
WN,PHX,12.0
WN,RNO,17.0
WN,ABQ,5.0
WN,PHX,18.0
B6,BDL,-7.0
WN,DCA,5.0
WN,ABQ,2.0
WN,MSY,19.0
WN,SJC,4.0
WN,DCA,9.0
WN,ABQ,57.0
WN,MSY,6.0
WN,BUR,-5.0
WN,BDL,6.0
B6,PBI,-9.0
B6,DCA,-6.0
WN,ABQ,-1.0
WN,PHX,6.0
WN,PHX,-2.0
WN,MSY,1.0
WN,SJC,0.0
WN,PHX,-2.0
WN,PHX,0.0
WN,SJC,46.0
B6,MSY,14.0
WN,DCA,-3.0
WN,PHX,1.0
WN,PHX,4.0
WN,PHX,-1.0
WN,ABQ,0.0
WN,BUR,-1.0
WN,MSY,17.0
WN,DCA,5.0
WN,BDL,16.0
WN,SJC,0.0
B6,BDL,-11.0
WN,PHX,22.0
WN,BDL,25.0
B6,PBI,11.0
WN,PHX,21.0
WN,MSY,1.0
WN,PHX,1.0
WN,PHX,-2.0
WN,PHX,14.0
WN,ABQ,-3.0
WN,DCA,-5.0
WN,BUR,-2.0
WN,BUR,-3.0
B6,DCA,-7.0
WN,PHX,7.0
B6,PBI,6.0
WN,RNO,9.0
WN,MSY,-2.0
WN,SJC,-4.0
WN,DCA,-8.0
WN,SLC,-2.0
WN,PHX,0.0
WN,MSY,-2.0
WN,PHX,-4.0
WN,SJC,-9.0
WN,BDL,-3.0
WN,SJC,2.0
WN,SJC,12.0
B6,DCA,5.0
WN,PHX,20.0
WN,PHX,4.0
WN,PHX,33.0
WN,SLC,0.0
WN,SLC,6.0
B6,MSY,9.0
WN,PHX,7.0
WN,PHX,24.0
WN,PBI,-5.0
WN,SJC,0.0
B6,SLC,0.0
WN,RNO,-3.0
WN,MSY,-1.0
WN,SJC,-2.0
B6,BDL,-7.0
WN,PHX,48.0
WN,PHX,9.0
WN,ABQ,-2.0
WN,BUR,-5.0
WN,DCA,9.0
WN,ABQ,-1.0
WN,BUR,0.0
WN,PHX,-1.0
WN,MSY,-7.0
WN,DCA,5.0
WN,RNO,46.0
B6,DCA,-11.0
B6,PBI,-4.0
WN,MSY,50.0
WN,MSY,4.0
WN,MSY,-9.0
B6,DCA,-10.0
WN,PHX,-5.0
WN,PHX,7.0
WN,PHX,-2.0
WN,PHX,-1.0
WN,PHX,10.0
WN,ABQ,10.0
WN,PHX,-5.0
WN,BUR,3.0
WN,SLC,-1.0
WN,DCA,46.0
WN,PHX,11.0
WN,PHX,-1.0
WN,PHX,-4.0
WN,ABQ,4.0
WN,BDL,-4.0
B6,DCA,-13.0
WN,PHX,6.0
WN,MSY,-3.0
WN,DCA,1.0
WN,PHX,
WN,PHX,3.0
WN,ABQ,8.0
B6,PBI,12.0
WN,PHX,-3.0
WN,PHX,2.0
WN,RNO,0.0
WN,BUR,20.0
WN,MSY,20.0
WN,MSY,-4.0
WN,SJC,12.0
WN,PBI,-8.0
WN,BUR,-3.0
WN,SJC,-2.0
B6,BDL,-10.0
WN,DCA,11.0
WN,DCA,-5.0
WN,PHX,20.0
WN,PHX,0.0
WN,PHX,8.0
WN,SJC,102.0
B6,PBI,2.0
B6,DCA,-12.0
WN,SJC,30.0
WN,ABQ,31.0
WN,BUR,
WN,MSY,-3.0
WN,SJC,-5.0
WN,SLC,10.0
WN,PHX,-4.0
WN,SJC,40.0
WN,DCA,119.0
B6,PBI,-17.0
B6,DCA,-10.0
WN,SJC,18.0
WN,DCA,-4.0
WN,BUR,18.0
WN,DCA,-6.0
WN,PHX,7.0
WN,SJC,56.0
WN,PHX,36.0
WN,PHX,1.0
WN,MSY,-1.0
WN,PHX,-5.0
WN,BUR,-1.0
WN,PHX,32.0
WN,PHX,-3.0
WN,PHX,20.0
WN,PHX,-1.0
WN,PHX,-3.0
WN,PHX,-4.0
WN,SJC,10.0
WN,SJC,-1.0
WN,PHX,3.0
WN,PHX,-4.0
WN,PHX,5.0
WN,PHX,-5.0
WN,RNO,-3.0
B6,SJC,15.0
WN,PHX,4.0
WN,BUR,95.0
WN,SJC,15.0
WN,SJC,12.0
WN,MSY,34.0
WN,BUR,-3.0
WN,SLC,-7.0
WN,BUR,7.0
WN,MSY,-7.0
B6,BUR,-8.0
B6,PHX,14.0
WN,PHX,59.0
WN,PHX,-4.0
WN,SJC,0.0
WN,SLC,-8.0
WN,MSY,-7.0
WN,PHX,10.0
WN,RNO,-3.0
WN,SJC,-4.0
WN,SJC,-5.0
WN,SJC,46.0
WN,SJC,-8.0
B6,SLC,38.0
B6,SJC,-6.0
B6,PHX,-2.0
B6,ABQ,10.0
B6,SLC,0.0
WN,PHX,-1.0
WN,PHX,-3.0
WN,BDL,-4.0
WN,MSY,-2.0
WN,MSY,-1.0
WN,MSY,-4.0
WN,PHX,0.0
WN,PHX,-4.0
WN,PHX,-5.0
WN,RNO,-2.0
WN,SLC,-6.0
WN,ABQ,45.0
WN,MSY,-5.0
WN,PHX,-6.0
WN,RNO,-5.0
WN,SLC,-2.0
B6,PBI,-6.0
B6,PBI,65.0
B6,MSY,-7.0
B6,DCA,-7.0
WN,ABQ,-2.0
WN,MSY,64.0
WN,PHX,-1.0
WN,PHX,-1.0
WN,PHX,-6.0
WN,PHX,-3.0
WN,DCA,-3.0
WN,DCA,-2.0
WN,ABQ,-5.0
WN,DCA,-4.0
WN,DCA,-7.0
WN,SLC,1.0
WN,BDL,-3.0
WN,PHX,-1.0
WN,RNO,-3.0
B6,DCA,-8.0
WN,ABQ,-5.0
WN,SLC,-4.0
WN,ABQ,-3.0
WN,ABQ,1.0
WN,SJC,-6.0
WN,SJC,-5.0
WN,SJC,-2.0
B6,BDL,-7.0
WN,SJC,-1.0
WN,PHX,-3.0
WN,PHX,-1.0
WN,RNO,0.0
WN,SJC,-4.0
WN,BDL,-3.0
WN,MSY,-4.0
WN,BDL,0.0
WN,MSY,2.0
WN,PBI,-4.0
WN,PHX,0.0
WN,PHX,-1.0
WN,DCA,-5.0
WN,ABQ,-5.0
WN,SJC,-5.0
WN,PHX,29.0
WN,DCA,-3.0
B6,DCA,-9.0
B6,DCA,-13.0
WN,ABQ,-5.0
WN,MSY,10.0
WN,MSY,-1.0
WN,PHX,-3.0
WN,PHX,-5.0
WN,PHX,-1.0
WN,BUR,-6.0
B6,PBI,-10.0
WN,SJC,-2.0
WN,MSY,13.0
WN,BUR,-6.0
WN,PHX,-2.0
WN,BUR,0.0
WN,MSY,2.0
WN,BUR,-6.0
WN,BDL,-3.0
WN,SJC,-1.0
WN,PHX,5.0
WN,SJC,1.0
WN,RNO,0.0
WN,PHX,-4.0
WN,PHX,2.0
WN,SLC,14.0
B6,BDL,-9.0
WN,ABQ,-5.0
WN,PHX,3.0
WN,DCA,-3.0
WN,BDL,-4.0
WN,BUR,-4.0
WN,SLC,-3.0
WN,PHX,-4.0
WN,SJC,-5.0
WN,MSY,-1.0
WN,DCA,-4.0
B6,DCA,-3.0
B6,PBI,-7.0
WN,BDL,-2.0
WN,BUR,-3.0
WN,BUR,-5.0
WN,DCA,-4.0
WN,SJC,-3.0
WN,PHX,-3.0
WN,PHX,-5.0
WN,PHX,5.0
WN,PHX,3.0
WN,PHX,-3.0
WN,PHX,-1.0
WN,PHX,0.0
WN,PHX,-5.0
WN,PHX,-2.0
WN,PHX,-2.0
WN,PHX,-3.0
WN,BUR,-3.0
B6,DCA,-6.0
WN,PHX,-4.0
WN,PHX,-5.0
WN,BUR,-1.0
WN,BDL,0.0
WN,PHX,-3.0
WN,RNO,-2.0
WN,SJC,0.0
WN,SLC,2.0
WN,ABQ,15.0
WN,MSY,-3.0
WN,PHX,-2.0
WN,SJC,-3.0
WN,PHX,0.0
WN,BUR,0.0
B6,BDL,-8.0
WN,SJC,-2.0
B6,DCA,-8.0
WN,PHX,-1.0
WN,PHX,-2.0
WN,DCA,0.0
WN,SLC,-4.0
WN,BDL,-1.0
WN,PBI,-4.0
WN,BUR,-2.0
WN,MSY,-3.0
WN,PHX,5.0
WN,ABQ,-5.0
WN,ABQ,-6.0
WN,DCA,-5.0
WN,MSY,10.0
WN,PHX,10.0
WN,SLC,-2.0
WN,MSY,0.0
WN,PHX,5.0
WN,SJC,0.0
WN,SJC,-3.0
WN,PHX,-1.0
B6,DCA,-12.0
WN,MSY,-2.0
WN,PHX,-1.0
WN,BUR,0.0
WN,PHX,-1.0
WN,SJC,-3.0
WN,ABQ,-3.0
WN,MSY,5.0
WN,SJC,-2.0
WN,BDL,0.0
WN,PHX,2.0
B6,PBI,-10.0
WN,PHX,-2.0
WN,PHX,6.0
WN,DCA,-1.0
WN,ABQ,-4.0
WN,PHX,13.0
WN,BUR,-2.0
B6,DCA,-1.0
WN,SLC,-2.0
WN,MSY,7.0
WN,RNO,0.0
B6,DCA,2.0
B6,MSY,4.0
WN,PHX,0.0
WN,SJC,-5.0
WN,PHX,-1.0
WN,BUR,9.0
WN,ABQ,-4.0
WN,SJC,4.0
WN,RNO,0.0
WN,MSY,-4.0
WN,ABQ,-5.0
WN,PHX,-2.0
WN,PHX,-2.0
WN,PHX,4.0
WN,PHX,2.0
WN,PHX,-1.0
WN,PHX,4.0
B6,BDL,-7.0
WN,PHX,-1.0
WN,PHX,-5.0
WN,PHX,4.0
WN,MSY,-3.0
WN,PHX,-3.0
WN,SJC,0.0
WN,SJC,-2.0
WN,RNO,3.0
WN,BUR,0.0
WN,SLC,33.0
B6,DCA,-7.0
WN,BUR,-4.0
WN,DCA,-3.0
WN,SLC,-6.0
B6,PBI,6.0
WN,SJC,-2.0
WN,PHX,-4.0
WN,DCA,-5.0
B6,PBI,-9.0
WN,PHX,1.0
WN,SJC,-2.0
WN,ABQ,-5.0
WN,SJC,5.0
B6,DCA,10.0
WN,PBI,7.0
WN,PHX,5.0
WN,SLC,-3.0
WN,ABQ,-1.0
WN,BDL,27.0
WN,PHX,6.0
WN,PHX,29.0
B6,SLC,20.0
WN,DCA,-5.0
WN,RNO,-1.0
WN,BUR,-2.0
WN,PHX,3.0
WN,PHX,-8.0
WN,DCA,-5.0
WN,ABQ,4.0
WN,SLC,-5.0
WN,BDL,2.0
WN,MSY,0.0
WN,PHX,7.0
WN,DCA,-2.0
B6,BDL,74.0
WN,PHX,88.0
WN,BUR,9.0
B6,PBI,-8.0
WN,SJC,-4.0
WN,PHX,2.0
WN,PHX,25.0
WN,DCA,-6.0
WN,MSY,-3.0
WN,MSY,-2.0
WN,PHX,3.0
WN,PHX,30.0
WN,BUR,7.0
WN,BUR,-3.0
WN,DCA,-1.0
WN,SJC,1.0
B6,DCA,-4.0
WN,SJC,-1.0
WN,MSY,0.0
WN,SJC,4.0
WN,MSY,-4.0
WN,PHX,24.0
WN,SJC,-3.0
B6,DCA,-7.0
WN,ABQ,5.0
WN,ABQ,-6.0
WN,PHX,7.0
WN,PHX,-2.0
WN,PHX,31.0
WN,PHX,-5.0
WN,PHX,29.0
WN,DCA,-2.0
WN,SLC,10.0
WN,PBI,63.0
WN,PHX,4.0
WN,PHX,16.0
WN,MSY,-3.0
WN,PHX,80.0
WN,DCA,-5.0
WN,SJC,-4.0
